model,scope,cohort,metric,estimate,lower,upper,finite_replicates,replicates
clam,sources,aime_stable_audio_v1,balanced_accuracy,,,,0,2000
clam,sources,aime_stable_audio_v1,coverage,1.0,1.0,1.0,2000,2000
clam,sources,aime_stable_audio_v1,macro_FPR,,,,0,2000
clam,sources,aime_stable_audio_v1,macro_TPR,1.0,1.0,1.0,2000,2000
clam,sources,aime_stable_audio_v1,precision,1.0,1.0,1.0,2000,2000
clam,sources,aime_stable_audio_v1,scored,50.0,50.0,50.0,2000,2000
clam,sources,aime_stable_audio_v1,specificity,,,,0,2000
clam,sources,aime_stable_audio_v2,AUROC,,,,0,2000
clam,sources,aime_stable_audio_v2,F1,,,,0,2000
clam,sources,aime_stable_audio_v2,FN,0.0,0.0,0.0,2000,2000
clam,sources,aime_stable_audio_v2,FP,0.0,0.0,0.0,2000,2000
clam,sources,aime_stable_audio_v2,FPR,,,,0,2000
clam,sources,aime_stable_audio_v2,TN,0.0,0.0,0.0,2000,2000
clam,sources,aime_stable_audio_v2,TP,50.0,50.0,50.0,2000,2000
clam,sources,aime_stable_audio_v2,TPR,1.0,1.0,1.0,2000,2000
clam,sources,aime_stable_audio_v2,all_attempt_correctness,1.0,1.0,1.0,2000,2000
clam,sources,aime_stable_audio_v2,attempted,50.0,50.0,50.0,2000,2000
clam,sources,aime_stable_audio_v2,balanced_accuracy,,,,0,2000
clam,sources,aime_stable_audio_v2,coverage,1.0,1.0,1.0,2000,2000
clam,sources,aime_stable_audio_v2,macro_FPR,,,,0,2000
clam,sources,aime_stable_audio_v2,macro_TPR,1.0,1.0,1.0,2000,2000
clam,sources,aime_stable_audio_v2,precision,1.0,1.0,1.0,2000,2000
clam,sources,aime_stable_audio_v2,scored,50.0,50.0,50.0,2000,2000
clam,sources,aime_stable_audio_v2,specificity,,,,0,2000
clam,sources,aime_suno_v3,AUROC,,,,0,2000
clam,sources,aime_suno_v3,F1,,,,0,2000
clam,sources,aime_suno_v3,FN,3.0,0.0,7.0,2000,2000
clam,sources,aime_suno_v3,FP,0.0,0.0,0.0,2000,2000
clam,sources,aime_suno_v3,FPR,,,,0,2000
clam,sources,aime_suno_v3,TN,0.0,0.0,0.0,2000,2000
clam,sources,aime_suno_v3,TP,27.0,23.0,30.0,2000,2000
clam,sources,aime_suno_v3,TPR,0.9,0.7666666666666667,1.0,2000,2000
clam,sources,aime_suno_v3,all_attempt_correctness,0.9,0.7666666666666667,1.0,2000,2000
clam,sources,aime_suno_v3,attempted,30.0,30.0,30.0,2000,2000
clam,sources,aime_suno_v3,balanced_accuracy,,,,0,2000
clam,sources,aime_suno_v3,coverage,1.0,1.0,1.0,2000,2000
clam,sources,aime_suno_v3,macro_FPR,,,,0,2000
clam,sources,aime_suno_v3,macro_TPR,0.9,0.7666666666666667,1.0,2000,2000
clam,sources,aime_suno_v3,precision,1.0,1.0,1.0,2000,2000
clam,sources,aime_suno_v3,scored,30.0,30.0,30.0,2000,2000
clam,sources,aime_suno_v3,specificity,,,,0,2000
clam,sources,aime_suno_v35,AUROC,,,,0,2000
clam,sources,aime_suno_v35,F1,,,,0,2000
clam,sources,aime_suno_v35,FN,3.0,0.0,6.0,2000,2000
clam,sources,aime_suno_v35,FP,0.0,0.0,0.0,2000,2000
clam,sources,aime_suno_v35,FPR,,,,0,2000
clam,sources,aime_suno_v35,TN,0.0,0.0,0.0,2000,2000
clam,sources,aime_suno_v35,TP,27.0,24.0,30.0,2000,2000
clam,sources,aime_suno_v35,TPR,0.9,0.8,1.0,2000,2000
clam,sources,aime_suno_v35,all_attempt_correctness,0.9,0.8,1.0,2000,2000
clam,sources,aime_suno_v35,attempted,30.0,30.0,30.0,2000,2000
clam,sources,aime_suno_v35,balanced_accuracy,,,,0,2000
clam,sources,aime_suno_v35,coverage,1.0,1.0,1.0,2000,2000
clam,sources,aime_suno_v35,macro_FPR,,,,0,2000
clam,sources,aime_suno_v35,macro_TPR,0.9,0.8,1.0,2000,2000
clam,sources,aime_suno_v35,precision,1.0,1.0,1.0,2000,2000
clam,sources,aime_suno_v35,scored,30.0,30.0,30.0,2000,2000
clam,sources,aime_suno_v35,specificity,,,,0,2000
clam,sources,aime_udio,AUROC,,,,0,2000
clam,sources,aime_udio,F1,,,,0,2000
clam,sources,aime_udio,FN,0.0,0.0,0.0,2000,2000
clam,sources,aime_udio,FP,0.0,0.0,0.0,2000,2000
clam,sources,aime_udio,FPR,,,,0,2000
clam,sources,aime_udio,TN,0.0,0.0,0.0,2000,2000
clam,sources,aime_udio,TP,30.0,30.0,30.0,2000,2000
clam,sources,aime_udio,TPR,1.0,1.0,1.0,2000,2000
clam,sources,aime_udio,all_attempt_correctness,1.0,1.0,1.0,2000,2000
clam,sources,aime_udio,attempted,30.0,30.0,30.0,2000,2000
clam,sources,aime_udio,balanced_accuracy,,,,0,2000
clam,sources,aime_udio,coverage,1.0,1.0,1.0,2000,2000
clam,sources,aime_udio,macro_FPR,,,,0,2000
clam,sources,aime_udio,macro_TPR,1.0,1.0,1.0,2000,2000
clam,sources,aime_udio,precision,1.0,1.0,1.0,2000,2000
clam,sources,aime_udio,scored,30.0,30.0,30.0,2000,2000
clam,sources,aime_udio,specificity,,,,0,2000
clam,sources,fma_hardneg,AUROC,,,,0,2000
clam,sources,fma_hardneg,F1,,,,0,2000
clam,sources,fma_hardneg,FN,0.0,0.0,0.0,2000,2000
clam,sources,fma_hardneg,FP,117.0,107.0,127.0,2000,2000
clam,sources,fma_hardneg,FPR,0.78,0.7133333333333334,0.8466666666666667,2000,2000
clam,sources,fma_hardneg,TN,33.0,23.0,43.0,2000,2000
clam,sources,fma_hardneg,TP,0.0,0.0,0.0,2000,2000
clam,sources,fma_hardneg,TPR,,,,0,2000
clam,sources,fma_hardneg,all_attempt_correctness,0.22,0.15333333333333332,0.2866666666666667,2000,2000
clam,sources,fma_hardneg,attempted,150.0,150.0,150.0,2000,2000
clam,sources,fma_hardneg,balanced_accuracy,,,,0,2000
clam,sources,fma_hardneg,coverage,1.0,1.0,1.0,2000,2000
clam,sources,fma_hardneg,macro_FPR,0.78,0.7133333333333334,0.8466666666666667,2000,2000
clam,sources,fma_hardneg,macro_TPR,,,,0,2000
clam,sources,fma_hardneg,precision,0.0,0.0,0.0,2000,2000
clam,sources,fma_hardneg,scored,150.0,150.0,150.0,2000,2000
clam,sources,fma_hardneg,specificity,0.21999999999999997,0.15333333333333332,0.2866666666666666,2000,2000
clam,sources,mom_diffrythm,AUROC,,,,0,2000
clam,sources,mom_diffrythm,F1,,,,0,2000
clam,sources,mom_diffrythm,FN,10.0,5.0,16.0,2000,2000
clam,sources,mom_diffrythm,FP,0.0,0.0,0.0,2000,2000
clam,sources,mom_diffrythm,FPR,,,,0,2000
clam,sources,mom_diffrythm,TN,0.0,0.0,0.0,2000,2000
clam,sources,mom_diffrythm,TP,90.0,84.0,95.0,2000,2000
clam,sources,mom_diffrythm,TPR,0.9,0.84,0.95,2000,2000
clam,sources,mom_diffrythm,all_attempt_correctness,0.9,0.84,0.95,2000,2000
clam,sources,mom_diffrythm,attempted,100.0,100.0,100.0,2000,2000
clam,sources,mom_diffrythm,balanced_accuracy,,,,0,2000
clam,sources,mom_diffrythm,coverage,1.0,1.0,1.0,2000,2000
clam,sources,mom_diffrythm,macro_FPR,,,,0,2000
clam,sources,mom_diffrythm,macro_TPR,0.9,0.84,0.95,2000,2000
clam,sources,mom_diffrythm,precision,1.0,1.0,1.0,2000,2000
clam,sources,mom_diffrythm,scored,100.0,100.0,100.0,2000,2000
clam,sources,mom_diffrythm,specificity,,,,0,2000
clam,sources,mom_extra_real,AUROC,,,,0,2000
clam,sources,mom_extra_real,F1,,,,0,2000
clam,sources,mom_extra_real,FN,0.0,0.0,0.0,2000,2000
clam,sources,mom_extra_real,FP,57.0,49.0,66.0,2000,2000
clam,sources,mom_extra_real,FPR,0.6477272727272727,0.5568181818181818,0.75,2000,2000
clam,sources,mom_extra_real,TN,31.0,22.0,39.0,2000,2000
clam,sources,mom_extra_real,TP,0.0,0.0,0.0,2000,2000
clam,sources,mom_extra_real,TPR,,,,0,2000
clam,sources,mom_extra_real,all_attempt_correctness,0.3522727272727273,0.25,0.4431818181818182,2000,2000
clam,sources,mom_extra_real,attempted,88.0,88.0,88.0,2000,2000
clam,sources,mom_extra_real,balanced_accuracy,,,,0,2000
clam,sources,mom_extra_real,coverage,1.0,1.0,1.0,2000,2000
clam,sources,mom_extra_real,macro_FPR,0.6477272727272727,0.5568181818181818,0.75,2000,2000
clam,sources,mom_extra_real,macro_TPR,,,,0,2000
clam,sources,mom_extra_real,precision,0.0,0.0,0.0,2000,2000
clam,sources,mom_extra_real,scored,88.0,88.0,88.0,2000,2000
clam,sources,mom_extra_real,specificity,0.3522727272727273,0.25,0.44318181818181823,2000,2000
clam,sources,mom_real,AUROC,,,,0,2000
clam,sources,mom_real,F1,,,,0,2000
clam,sources,mom_real,FN,0.0,0.0,0.0,2000,2000
clam,sources,mom_real,FP,132.0,120.0,144.0,2000,2000
clam,sources,mom_real,FPR,0.7096774193548387,0.6451612903225806,0.7741935483870968,2000,2000
clam,sources,mom_real,TN,54.0,42.0,66.0,2000,2000
clam,sources,mom_real,TP,0.0,0.0,0.0,2000,2000
clam,sources,mom_real,TPR,,,,0,2000
clam,sources,mom_real,all_attempt_correctness,0.2903225806451613,0.22580645161290322,0.3548387096774194,2000,2000
clam,sources,mom_real,attempted,186.0,186.0,186.0,2000,2000
clam,sources,mom_real,balanced_accuracy,,,,0,2000
clam,sources,mom_real,coverage,1.0,1.0,1.0,2000,2000
clam,sources,mom_real,macro_FPR,0.7096774193548387,0.6451612903225806,0.7741935483870968,2000,2000
clam,sources,mom_real,macro_TPR,,,,0,2000
clam,sources,mom_real,precision,0.0,0.0,0.0,2000,2000
clam,sources,mom_real,scored,186.0,186.0,186.0,2000,2000
clam,sources,mom_real,specificity,0.29032258064516125,0.22580645161290325,0.3548387096774194,2000,2000
clam,sources,mom_real_wav,AUROC,,,,0,2000
clam,sources,mom_real_wav,F1,,,,0,2000
clam,sources,mom_real_wav,FN,0.0,0.0,0.0,2000,2000
clam,sources,mom_real_wav,FP,14.0,9.0,19.0,2000,2000
clam,sources,mom_real_wav,FPR,0.5,0.32142857142857145,0.6785714285714286,2000,2000
clam,sources,mom_real_wav,TN,14.0,9.0,19.0,2000,2000
clam,sources,mom_real_wav,TP,0.0,0.0,0.0,2000,2000
clam,sources,mom_real_wav,TPR,,,,0,2000
clam,sources,mom_real_wav,all_attempt_correctness,0.5,0.32142857142857145,0.6785714285714286,2000,2000
clam,sources,mom_real_wav,attempted,28.0,28.0,28.0,2000,2000
clam,sources,mom_real_wav,balanced_accuracy,,,,0,2000
clam,sources,mom_real_wav,coverage,1.0,1.0,1.0,2000,2000
clam,sources,mom_real_wav,macro_FPR,0.5,0.32142857142857145,0.6785714285714286,2000,2000
clam,sources,mom_real_wav,macro_TPR,,,,0,2000
clam,sources,mom_real_wav,precision,0.0,0.0,0.0,2000,2000
clam,sources,mom_real_wav,scored,28.0,28.0,28.0,2000,2000
clam,sources,mom_real_wav,specificity,0.5,0.3214285714285714,0.6785714285714286,2000,2000
clam,sources,mom_riffusion,AUROC,,,,0,2000
clam,sources,mom_riffusion,F1,,,,0,2000
clam,sources,mom_riffusion,FN,29.0,20.0,38.0,2000,2000
clam,sources,mom_riffusion,FP,0.0,0.0,0.0,2000,2000
clam,sources,mom_riffusion,FPR,,,,0,2000
clam,sources,mom_riffusion,TN,0.0,0.0,0.0,2000,2000
clam,sources,mom_riffusion,TP,71.0,62.0,80.0,2000,2000
clam,sources,mom_riffusion,TPR,0.71,0.62,0.8,2000,2000
clam,sources,mom_riffusion,all_attempt_correctness,0.71,0.62,0.8,2000,2000
clam,sources,mom_riffusion,attempted,100.0,100.0,100.0,2000,2000
clam,sources,mom_riffusion,balanced_accuracy,,,,0,2000
clam,sources,mom_riffusion,coverage,1.0,1.0,1.0,2000,2000
clam,sources,mom_riffusion,macro_FPR,,,,0,2000
clam,sources,mom_riffusion,macro_TPR,0.71,0.62,0.8,2000,2000
clam,sources,mom_riffusion,precision,1.0,1.0,1.0,2000,2000
clam,sources,mom_riffusion,scored,100.0,100.0,100.0,2000,2000
clam,sources,mom_riffusion,specificity,,,,0,2000
clam,sources,mom_udio,AUROC,,,,0,2000
clam,sources,mom_udio,F1,,,,0,2000
clam,sources,mom_udio,FN,10.0,4.0,16.024999999999864,2000,2000
clam,sources,mom_udio,FP,0.0,0.0,0.0,2000,2000
clam,sources,mom_udio,FPR,,,,0,2000
clam,sources,mom_udio,TN,0.0,0.0,0.0,2000,2000
clam,sources,mom_udio,TP,90.0,83.975,96.0,2000,2000
clam,sources,mom_udio,TPR,0.9,0.83975,0.96,2000,2000
clam,sources,mom_udio,all_attempt_correctness,0.9,0.83975,0.96,2000,2000
clam,sources,mom_udio,attempted,100.0,100.0,100.0,2000,2000
clam,sources,mom_udio,balanced_accuracy,,,,0,2000
clam,sources,mom_udio,coverage,1.0,1.0,1.0,2000,2000
clam,sources,mom_udio,macro_FPR,,,,0,2000
clam,sources,mom_udio,macro_TPR,0.9,0.83975,0.96,2000,2000
clam,sources,mom_udio,precision,1.0,1.0,1.0,2000,2000
clam,sources,mom_udio,scored,100.0,100.0,100.0,2000,2000
clam,sources,mom_udio,specificity,,,,0,2000
clam,sources,mom_yue,AUROC,,,,0,2000
clam,sources,mom_yue,F1,,,,0,2000
clam,sources,mom_yue,FN,25.0,17.0,34.0,2000,2000
clam,sources,mom_yue,FP,0.0,0.0,0.0,2000,2000
clam,sources,mom_yue,FPR,,,,0,2000
clam,sources,mom_yue,TN,0.0,0.0,0.0,2000,2000
clam,sources,mom_yue,TP,75.0,66.0,84.0,2000,2000
clam,sources,mom_yue,TPR,0.75,0.6633663366336634,0.8316831683168316,2000,2000
clam,sources,mom_yue,all_attempt_correctness,0.75,0.6633663366336634,0.8316831683168316,2000,2000
clam,sources,mom_yue,attempted,100.0,99.0,102.0,2000,2000
clam,sources,mom_yue,balanced_accuracy,,,,0,2000
clam,sources,mom_yue,coverage,1.0,1.0,1.0,2000,2000
clam,sources,mom_yue,macro_FPR,,,,0,2000
clam,sources,mom_yue,macro_TPR,0.75,0.6633663366336634,0.8316831683168316,2000,2000
clam,sources,mom_yue,precision,1.0,1.0,1.0,2000,2000
clam,sources,mom_yue,scored,100.0,99.0,102.0,2000,2000
clam,sources,mom_yue,specificity,,,,0,2000
clam,sources,sonics_chirp-v2-xxl-alpha,AUROC,,,,0,2000
clam,sources,sonics_chirp-v2-xxl-alpha,F1,,,,0,2000
clam,sources,sonics_chirp-v2-xxl-alpha,FN,0.0,0.0,0.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,FP,0.0,0.0,0.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,FPR,,,,0,2000
clam,sources,sonics_chirp-v2-xxl-alpha,TN,0.0,0.0,0.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,TP,80.0,80.0,80.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,TPR,1.0,1.0,1.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,all_attempt_correctness,1.0,1.0,1.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,attempted,80.0,80.0,80.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,balanced_accuracy,,,,0,2000
clam,sources,sonics_chirp-v2-xxl-alpha,coverage,1.0,1.0,1.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,macro_FPR,,,,0,2000
clam,sources,sonics_chirp-v2-xxl-alpha,macro_TPR,1.0,1.0,1.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,precision,1.0,1.0,1.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,scored,80.0,80.0,80.0,2000,2000
clam,sources,sonics_chirp-v2-xxl-alpha,specificity,,,,0,2000
clam,sources,sonics_chirp-v3,AUROC,,,,0,2000
clam,sources,sonics_chirp-v3,F1,,,,0,2000
clam,sources,sonics_chirp-v3,FN,1.0,0.0,3.0,2000,2000
clam,sources,sonics_chirp-v3,FP,0.0,0.0,0.0,2000,2000
clam,sources,sonics_chirp-v3,FPR,,,,0,2000
clam,sources,sonics_chirp-v3,TN,0.0,0.0,0.0,2000,2000
clam,sources,sonics_chirp-v3,TP,79.0,77.0,80.0,2000,2000
clam,sources,sonics_chirp-v3,TPR,0.9875,0.9625,1.0,2000,2000
clam,sources,sonics_chirp-v3,all_attempt_correctness,0.9875,0.9625,1.0,2000,2000
clam,sources,sonics_chirp-v3,attempted,80.0,80.0,80.0,2000,2000
clam,sources,sonics_chirp-v3,balanced_accuracy,,,,0,2000
clam,sources,sonics_chirp-v3,coverage,1.0,1.0,1.0,2000,2000
clam,sources,sonics_chirp-v3,macro_FPR,,,,0,2000
clam,sources,sonics_chirp-v3,macro_TPR,0.9875,0.9625,1.0,2000,2000
clam,sources,sonics_chirp-v3,precision,1.0,1.0,1.0,2000,2000
clam,sources,sonics_chirp-v3,scored,80.0,80.0,80.0,2000,2000
clam,sources,sonics_chirp-v3,specificity,,,,0,2000
clam,sources,sonics_chirp-v3.5,AUROC,,,,0,2000
clam,sources,sonics_chirp-v3.5,F1,,,,0,2000
clam,sources,sonics_chirp-v3.5,FN,11.0,6.0,17.0,2000,2000
clam,sources,sonics_chirp-v3.5,FP,0.0,0.0,0.0,2000,2000
clam,sources,sonics_chirp-v3.5,FPR,,,,0,2000
clam,sources,sonics_chirp-v3.5,TN,0.0,0.0,0.0,2000,2000
clam,sources,sonics_chirp-v3.5,TP,69.0,63.0,74.0,2000,2000
clam,sources,sonics_chirp-v3.5,TPR,0.8625,0.7875,0.925,2000,2000
clam,sources,sonics_chirp-v3.5,all_attempt_correctness,0.8625,0.7875,0.925,2000,2000
clam,sources,sonics_chirp-v3.5,attempted,80.0,80.0,80.0,2000,2000
clam,sources,sonics_chirp-v3.5,balanced_accuracy,,,,0,2000
clam,sources,sonics_chirp-v3.5,coverage,1.0,1.0,1.0,2000,2000
clam,sources,sonics_chirp-v3.5,macro_FPR,,,,0,2000
clam,sources,sonics_chirp-v3.5,macro_TPR,0.8625,0.7875,0.925,2000,2000
clam,sources,sonics_chirp-v3.5,precision,1.0,1.0,1.0,2000,2000
clam,sources,sonics_chirp-v3.5,scored,80.0,80.0,80.0,2000,2000
clam,sources,sonics_chirp-v3.5,specificity,,,,0,2000
clam,sources,sonics_real,AUROC,,,,0,2000
clam,sources,sonics_real,F1,,,,0,2000
clam,sources,sonics_real,FN,0.0,0.0,0.0,2000,2000
clam,sources,sonics_real,FP,195.0,178.975,210.0,2000,2000
clam,sources,sonics_real,FPR,0.6610169491525424,0.6066949152542372,0.711864406779661,2000,2000
clam,sources,sonics_real,TN,100.0,85.0,116.02499999999986,2000,2000
clam,sources,sonics_real,TP,0.0,0.0,0.0,2000,2000
clam,sources,sonics_real,TPR,,,,0,2000
clam,sources,sonics_real,all_attempt_correctness,0.3389830508474576,0.288135593220339,0.39330508474576226,2000,2000
clam,sources,sonics_real,attempted,295.0,295.0,295.0,2000,2000
clam,sources,sonics_real,balanced_accuracy,,,,0,2000
clam,sources,sonics_real,coverage,1.0,1.0,1.0,2000,2000
clam,sources,sonics_real,macro_FPR,0.6610169491525424,0.6066949152542372,0.711864406779661,2000,2000
clam,sources,sonics_real,macro_TPR,,,,0,2000
clam,sources,sonics_real,precision,0.0,0.0,0.0,2000,2000
clam,sources,sonics_real,scored,295.0,295.0,295.0,2000,2000
clam,sources,sonics_real,specificity,0.3389830508474576,0.288135593220339,0.39330508474576226,2000,2000
clam,sources,sonics_udio-120s,AUROC,,,,0,2000
clam,sources,sonics_udio-120s,F1,,,,0,2000
clam,sources,sonics_udio-120s,FN,10.0,5.0,16.0,2000,2000
clam,sources,sonics_udio-120s,FP,0.0,0.0,0.0,2000,2000
clam,sources,sonics_udio-120s,FPR,,,,0,2000
clam,sources,sonics_udio-120s,TN,0.0,0.0,0.0,2000,2000
clam,sources,sonics_udio-120s,TP,70.0,64.0,75.0,2000,2000
clam,sources,sonics_udio-120s,TPR,0.875,0.8,0.9375,2000,2000
clam,sources,sonics_udio-120s,all_attempt_correctness,0.875,0.8,0.9375,2000,2000
clam,sources,sonics_udio-120s,attempted,80.0,80.0,80.0,2000,2000
clam,sources,sonics_udio-120s,balanced_accuracy,,,,0,2000
clam,sources,sonics_udio-120s,coverage,1.0,1.0,1.0,2000,2000
clam,sources,sonics_udio-120s,macro_FPR,,,,0,2000
clam,sources,sonics_udio-120s,macro_TPR,0.875,0.8,0.9375,2000,2000
clam,sources,sonics_udio-120s,precision,1.0,1.0,1.0,2000,2000
clam,sources,sonics_udio-120s,scored,80.0,80.0,80.0,2000,2000
clam,sources,sonics_udio-120s,specificity,,,,0,2000
clam,sources,sonics_udio-30s,AUROC,,,,0,2000
clam,sources,sonics_udio-30s,F1,,,,0,2000
clam,sources,sonics_udio-30s,FN,0.0,0.0,0.0,2000,2000
clam,sources,sonics_udio-30s,FP,0.0,0.0,0.0,2000,2000
clam,sources,sonics_udio-30s,FPR,,,,0,2000
clam,sources,sonics_udio-30s,TN,0.0,0.0,0.0,2000,2000
clam,sources,sonics_udio-30s,TP,80.0,80.0,80.0,2000,2000
clam,sources,sonics_udio-30s,TPR,1.0,1.0,1.0,2000,2000
clam,sources,sonics_udio-30s,all_attempt_correctness,1.0,1.0,1.0,2000,2000
clam,sources,sonics_udio-30s,attempted,80.0,80.0,80.0,2000,2000
clam,sources,sonics_udio-30s,balanced_accuracy,,,,0,2000
clam,sources,sonics_udio-30s,coverage,1.0,1.0,1.0,2000,2000
clam,sources,sonics_udio-30s,macro_FPR,,,,0,2000
clam,sources,sonics_udio-30s,macro_TPR,1.0,1.0,1.0,2000,2000
clam,sources,sonics_udio-30s,precision,1.0,1.0,1.0,2000,2000
clam,sources,sonics_udio-30s,scored,80.0,80.0,80.0,2000,2000
clam,sources,sonics_udio-30s,specificity,,,,0,2000
clam,sources,suno_cdn_latest,AUROC,,,,0,2000
clam,sources,suno_cdn_latest,F1,,,,0,2000
clam,sources,suno_cdn_latest,FN,13.0,7.0,19.0,2000,2000
clam,sources,suno_cdn_latest,FP,0.0,0.0,0.0,2000,2000
clam,sources,suno_cdn_latest,FPR,,,,0,2000
clam,sources,suno_cdn_latest,TN,0.0,0.0,0.0,2000,2000
clam,sources,suno_cdn_latest,TP,43.0,37.0,49.0,2000,2000
clam,sources,suno_cdn_latest,TPR,0.7678571428571429,0.6607142857142857,0.875,2000,2000
clam,sources,suno_cdn_latest,all_attempt_correctness,0.7678571428571429,0.6607142857142857,0.875,2000,2000
clam,sources,suno_cdn_latest,attempted,56.0,56.0,56.0,2000,2000
clam,sources,suno_cdn_latest,balanced_accuracy,,,,0,2000
clam,sources,suno_cdn_latest,coverage,1.0,1.0,1.0,2000,2000
clam,sources,suno_cdn_latest,macro_FPR,,,,0,2000
clam,sources,suno_cdn_latest,macro_TPR,0.7678571428571429,0.6607142857142857,0.875,2000,2000
clam,sources,suno_cdn_latest,precision,1.0,1.0,1.0,2000,2000
clam,sources,suno_cdn_latest,scored,56.0,56.0,56.0,2000,2000
clam,sources,suno_cdn_latest,specificity,,,,0,2000
clam,sources,suno_extra,AUROC,,,,0,2000
clam,sources,suno_extra,F1,,,,0,2000
clam,sources,suno_extra,FN,22.0,14.0,30.0,2000,2000
clam,sources,suno_extra,FP,0.0,0.0,0.0,2000,2000
clam,sources,suno_extra,FPR,,,,0,2000
clam,sources,suno_extra,TN,0.0,0.0,0.0,2000,2000
clam,sources,suno_extra,TP,58.0,50.0,66.0,2000,2000
clam,sources,suno_extra,TPR,0.725,0.625,0.825,2000,2000
clam,sources,suno_extra,all_attempt_correctness,0.725,0.625,0.825,2000,2000
clam,sources,suno_extra,attempted,80.0,80.0,80.0,2000,2000
clam,sources,suno_extra,balanced_accuracy,,,,0,2000
clam,sources,suno_extra,coverage,1.0,1.0,1.0,2000,2000
clam,sources,suno_extra,macro_FPR,,,,0,2000
clam,sources,suno_extra,macro_TPR,0.725,0.625,0.825,2000,2000
clam,sources,suno_extra,precision,1.0,1.0,1.0,2000,2000
clam,sources,suno_extra,scored,80.0,80.0,80.0,2000,2000
clam,sources,suno_extra,specificity,,,,0,2000
clam,sources,suno_v5.5_native_260905,AUROC,,,,0,2000
clam,sources,suno_v5.5_native_260905,F1,,,,0,2000
clam,sources,suno_v5.5_native_260905,FN,53.0,40.0,67.0,2000,2000
clam,sources,suno_v5.5_native_260905,FP,0.0,0.0,0.0,2000,2000
clam,sources,suno_v5.5_native_260905,FPR,,,,0,2000
clam,sources,suno_v5.5_native_260905,TN,0.0,0.0,0.0,2000,2000
clam,sources,suno_v5.5_native_260905,TP,147.0,132.0,161.0,2000,2000
clam,sources,suno_v5.5_native_260905,TPR,0.735,0.6683931214973037,0.797979797979798,2000,2000
clam,sources,suno_v5.5_native_260905,all_attempt_correctness,0.735,0.6683931214973037,0.797979797979798,2000,2000
clam,sources,suno_v5.5_native_260905,attempted,200.0,190.0,210.02499999999986,2000,2000
clam,sources,suno_v5.5_native_260905,balanced_accuracy,,,,0,2000
clam,sources,suno_v5.5_native_260905,coverage,1.0,1.0,1.0,2000,2000
clam,sources,suno_v5.5_native_260905,macro_FPR,,,,0,2000
clam,sources,suno_v5.5_native_260905,macro_TPR,0.735,0.6683931214973037,0.797979797979798,2000,2000
clam,sources,suno_v5.5_native_260905,precision,1.0,1.0,1.0,2000,2000
clam,sources,suno_v5.5_native_260905,scored,200.0,190.0,210.02499999999986,2000,2000
clam,sources,suno_v5.5_native_260905,specificity,,,,0,2000
clam,sources,udio_2026_version_unknown_native_260905,AUROC,,,,0,2000
clam,sources,udio_2026_version_unknown_native_260905,F1,,,,0,2000
clam,sources,udio_2026_version_unknown_native_260905,FN,34.0,23.0,46.0,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,FP,0.0,0.0,0.0,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,FPR,,,,0,2000
clam,sources,udio_2026_version_unknown_native_260905,TN,0.0,0.0,0.0,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,TP,166.0,153.0,179.0,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,TPR,0.83,0.7716866003754954,0.8835092162656536,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,all_attempt_correctness,0.83,0.7716866003754954,0.8835092162656536,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,attempted,200.0,190.975,210.0,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,balanced_accuracy,,,,0,2000
clam,sources,udio_2026_version_unknown_native_260905,coverage,1.0,1.0,1.0,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,macro_FPR,,,,0,2000
clam,sources,udio_2026_version_unknown_native_260905,macro_TPR,0.83,0.7716866003754954,0.8835092162656536,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,precision,1.0,1.0,1.0,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,scored,200.0,190.975,210.0,2000,2000
clam,sources,udio_2026_version_unknown_native_260905,specificity,,,,0,2000
clam,sources,udio_cdn_latest,AUROC,,,,0,2000
clam,sources,udio_cdn_latest,F1,,,,0,2000
clam,sources,udio_cdn_latest,FN,4.0,1.0,8.0,2000,2000
clam,sources,udio_cdn_latest,FP,0.0,0.0,0.0,2000,2000
clam,sources,udio_cdn_latest,FPR,,,,0,2000
clam,sources,udio_cdn_latest,TN,0.0,0.0,0.0,2000,2000
clam,sources,udio_cdn_latest,TP,14.0,10.0,17.0,2000,2000
clam,sources,udio_cdn_latest,TPR,0.7777777777777778,0.5555555555555556,0.9444444444444444,2000,2000
